Year,Month,Day,sourceLatitude,sourceLongitude,SourceState,destinationLatitude,destinationLongitude,destinationState,distanceKM,taxiDurationMin,vehicleType,vehicleOption,weight,price
1996,2,14,35.936757,50.819426,4,35.703918,51.395081,7,73,74,1,5,3,2300000
1996,4,3,34.798185,48.520586,22,34.541695,48.449835,22,57,81,2,0,10,1900000
1996,3,22,32.030291,54.105525,30,33.991835,51.445898,3,364,238,1,6,3.62,3070000
1996,2,3,35.721307,50.365846,4,35.698356,51.394539,7,101,105,2,0,10,2450000
1996,2,22,32.005022,50.658297,23,31.321069,48.68613,11,375,352,2,0,2,2300000
1996,4,14,35.364233,51.234124,7,37.279946,49.579282,29,372,274,2,0,10,3700000
1996,3,15,36.651033,53.298151,19,35.700626,51.397861,7,304,268,1,6,3,2800000
1996,2,13,35.705101,51.402825,7,28.972466,50.838663,6,1043,763,2,0,10,8000000
1996,4,13,36.472414,52.344488,19,37.430507,49.23945,29,345,348,1,1,3,3500000
1996,5,26,34.328675,47.07381,26,38.076057,46.292757,0,698,514,3,4,22.54,10594000
1996,2,20,36.133458,59.005551,9,27.185036,56.284109,21,1384,943,2,0,8,6500000
1996,2,12,35.703262,51.408108,7,31.894621,54.363344,30,625,404,3,2,18,7700000
1996,4,20,31.071431,52.775012,15,33.988468,50.690024,20,410,275,1,6,4,1600000
1996,1,26,34.641405,50.88288,17,31.318115,48.684061,11,680,486,3,7,5,5500000
1996,4,8,36.304275,59.607625,9,32.677761,51.661511,3,1167,779,1,5,1.75,3760000
1996,3,5,31.486054,48.431302,11,35.697236,51.406727,7,840,602,1,6,3,7500000
1996,4,13,35.808806,51.00167,4,35.732676,51.900773,7,95,90,1,6,2,1600000
1996,6,11,32.671992,51.664644,3,36.842696,54.42597,28,822,606,2,0,10,7700000
1996,3,28,36.545851,52.680846,19,36.303905,59.59974,9,776,556,1,6,4,4000000
1996,5,8,35.307089,46.99645,24,36.296681,59.611447,9,1379,916,3,2,24,22270000
1996,2,30,35.58087,53.392385,13,30.241661,57.061164,25,931,624,3,3,22,6650000
1996,3,27,35.023509,50.362564,20,27.180528,56.274973,21,1216,804,1,6,3,7710000
1996,5,4,34.292864,48.822377,22,35.752541,49.290363,16,229,185,3,2,10,6720000
1996,6,4,32.125264,51.176944,23,32.345907,51.498898,3,46,47,3,2,22,2170000
1996,2,12,37.479054,57.336677,10,29.603161,52.543366,15,1342,959,1,6,2,5848000
1996,2,12,31.317621,48.681264,11,38.075532,46.288355,0,1136,837,3,7,24.73,19566000
1996,5,14,38.539897,47.779402,2,38.07989,46.287937,0,180,177,1,6,3,1500000
1996,2,6,31.755711,54.222511,30,33.987247,51.436476,3,405,267,1,6,2.74,2800000
1996,2,21,36.277218,50.001003,16,34.803011,48.51693,22,240,195,1,5,2,2430000
1996,1,26,38.078341,46.289964,0,36.302241,59.607705,9,1524,994,1,5,2.12,6280000
1996,5,29,29.608494,52.536656,15,28.980962,50.834758,6,289,249,1,5,2,3000000
1996,5,20,38.246679,48.299013,2,29.449616,55.666413,25,1457,983,1,8,2,4400000
1996,1,27,32.341382,51.511154,3,32.664672,51.663559,3,62,56,1,6,1,1071000
1996,2,27,34.484811,50.46444,17,32.676459,51.671272,3,242,170,1,5,2,2700000
1996,2,13,36.661422,48.478516,12,38.071941,46.283743,0,296,196,1,6,4,2700000
1996,2,30,37.274208,49.590699,29,35.695614,51.401285,7,331,254,1,6,2,2000000
1996,3,5,32.675155,51.670391,3,36.300926,59.599793,9,1153,769,2,0,10.06,6162000
1996,4,25,37.4734,57.333067,10,37.080098,57.503581,10,68,70,1,6,3,1103000
1996,4,18,35.817845,51.000858,4,36.665592,48.480269,12,296,189,1,5,2,2550000
1996,2,19,29.198093,52.697364,15,27.184755,56.275363,21,534,388,3,4,22,8400000
1996,6,20,35.298499,50.505187,20,34.534368,45.581081,26,583,416,3,4,25,6984000
1996,5,27,36.047754,50.537,16,36.560867,53.065425,19,366,310,1,8,2.5,2500000
1996,2,20,30.404267,55.999823,25,36.30392,59.600237,9,995,703,1,5,4,3200000
1996,6,23,35.300366,50.507519,20,35.719187,50.3663,4,87,83,3,2,25,2805000
1996,4,9,33.99156,50.688161,20,32.673154,51.671806,3,180,128,1,6,3,1600000
1996,4,29,32.409344,51.518274,3,32.672076,51.658626,3,50,49,0,3,15,1593000
1996,3,23,35.703379,51.406548,7,27.181488,56.279098,21,1279,836,1,1,3,7900000
1996,1,6,37.1004,50.182936,29,35.703726,51.401805,7,374,300,1,8,3,2000000
1996,4,16,28.454068,56.366679,25,35.698514,51.407879,7,1174,758,2,0,5,4000000
1996,3,9,34.345275,58.680016,9,36.300105,59.604504,9,290,203,1,5,2.5,1465000
1996,4,19,37.557005,56.928453,10,36.651328,59.117219,9,256,196,3,3,21,4807000
1996,2,27,37.931116,45.976964,0,35.700734,51.40632,7,653,420,3,7,22,9000000
1996,5,13,35.223614,52.337986,13,33.98574,50.691838,20,278,183,1,6,4,3400000
1996,6,21,33.888835,50.576733,20,33.453523,51.169625,3,91,62,3,2,23.64,2200000
1996,4,18,29.604531,52.530894,15,33.537014,50.496216,3,668,463,2,0,10,4650000
1996,3,20,38.078411,46.290137,0,36.301792,59.600555,9,1524,994,0,0,13,13850000
1996,1,15,34.795761,48.510185,22,31.892846,54.367643,30,782,506,3,2,23,8400000
1996,4,7,31.887528,54.359863,30,27.888777,53.443088,15,727,558,0,3,15,7400000
1996,2,20,35.707501,51.405521,7,34.793488,48.512909,22,321,224,2,0,7.75,3511000
1996,2,21,32.667328,51.665553,3,35.704372,51.407137,7,447,285,0,0,15,6672000
1996,2,25,35.700106,51.407361,7,30.245509,57.069621,25,985,621,2,0,10,9375000
1996,3,3,32.321514,50.849599,23,32.665275,51.65818,3,106,91,1,5,2,1100000
1996,6,6,34.018393,58.172327,8,36.215813,58.793783,9,316,267,3,4,5,4800000
1996,6,21,37.399073,57.921619,10,35.247694,60.631026,9,368,268,1,6,4,1950000
1996,3,20,32.685009,51.529343,3,27.183152,56.281332,21,946,671,0,0,15,10754000
1996,6,25,35.700481,51.395924,7,34.184833,48.371331,22,410,290,0,0,15,6300000
1996,2,4,27.182215,56.27824,21,35.695997,51.406666,7,1286,834,3,8,23.04,32189000
1996,2,19,35.588862,53.388275,13,31.8831,54.367282,30,571,407,2,0,4,4600000
1996,2,7,29.601503,52.534284,15,31.318222,48.684773,11,529,436,1,5,2,1980000
1996,3,17,34.09667,49.697247,20,35.700605,51.405769,7,282,200,1,1,4.49,3900000
1996,3,31,32.675631,51.662256,3,36.296321,59.603751,9,1153,769,3,4,17,14900000
1996,3,4,35.014097,50.35655,20,36.214932,58.789978,9,898,583,2,5,10,11609000
1996,1,14,34.647648,50.878028,17,35.701582,51.404412,7,149,115,3,8,20,3800000
1996,6,4,36.294385,59.610707,9,32.866023,59.217533,8,504,355,1,5,2.5,2580000
1996,2,1,32.254137,51.421741,3,33.985909,51.442013,3,270,170,3,3,19.09,6188000
1996,1,21,35.810381,51.004497,4,36.279339,50.000113,16,114,87,0,0,15,2700000
1996,6,9,34.321958,47.076884,26,36.285513,50.001471,16,418,332,2,0,7,4500000
1996,2,15,36.208973,58.786914,9,36.571454,53.059088,19,609,434,2,0,10,3700000
1996,5,16,33.890689,48.75409,18,33.499353,49.057431,18,56,49,1,6,2,800000
1996,4,10,33.537666,47.610413,18,34.101725,49.694657,20,296,248,2,0,9.8,3200000
1996,3,25,36.649019,59.111984,9,36.291394,59.601561,9,63,64,2,3,10,1530000
1996,3,7,32.195853,48.247717,11,35.705913,51.396822,7,705,508,0,0,14,6000000
1996,5,16,34.136535,50.57725,20,29.600407,52.539671,15,683,467,1,6,2,2450000
1996,6,4,32.378695,48.405289,11,36.759888,45.715224,1,771,664,2,0,10.5,6800000
1996,5,29,36.62801,53.211367,19,31.967482,51.295205,23,841,583,3,4,14.1,15000000
1996,2,27,35.703734,51.39903,7,36.279195,50.011317,16,150,123,1,6,2.5,2200000
1996,1,19,31.490538,48.880849,11,31.322708,48.685797,11,27,34,0,0,15,2600000
1996,3,3,36.475161,52.352968,19,35.70487,51.398806,7,183,197,1,6,2,2500000
1996,3,8,34.505195,47.963781,26,32.673399,51.661898,3,480,381,3,4,8.12,7000000
1996,6,2,28.498925,53.559729,15,36.281674,50.001699,16,1082,772,1,6,4,4180000
1996,6,26,37.623563,47.157163,0,36.21441,58.794805,9,1313,847,2,0,10,8000000
1996,3,21,37.47417,47.048295,0,36.566801,53.056054,19,794,560,3,4,22,9000000
1996,1,21,33.983635,50.687019,20,34.325583,47.076557,26,450,337,2,0,8.6,5390000
1996,3,5,35.817254,51.009271,4,35.706724,51.394459,7,42,47,0,0,15,2320000
1996,6,22,35.266297,59.461601,9,35.004344,60.303811,9,95,81,0,3,14.75,2560000
1996,2,20,32.670787,51.665,3,32.670787,51.665,3,0,0,2,0,10,1690000
1996,4,18,31.130593,53.252436,30,28.08184,51.781069,6,670,496,0,3,15,6003000
1996,4,28,35.699994,51.397832,7,34.798458,48.520787,22,321,224,3,2,10,5500000
1996,5,31,37.266978,49.951029,29,36.572476,52.016222,19,219,228,1,6,3.5,3100000
1996,2,2,33.985987,50.680912,20,31.883354,54.368934,30,461,309,2,0,10,3905000
1996,3,19,29.605668,52.531791,15,34.094582,49.697494,20,760,549,1,5,3,2040000
1996,3,25,35.697345,51.404404,7,36.214627,58.798241,9,768,516,2,0,8.75,5750000
1996,6,4,36.46421,52.863358,19,34.324782,47.06988,26,751,563,1,6,4,5200000
1996,3,12,35.996557,49.454931,16,38.074056,46.287959,0,419,270,2,0,10,4640000
1996,4,4,35.810394,51.010569,4,36.769741,45.718392,1,637,454,1,6,2,3830000
1996,5,7,35.700472,51.397315,7,30.792163,50.565501,27,852,640,1,6,2,3000000
1996,5,2,35.306625,50.507022,20,36.477255,52.352962,19,288,268,3,2,24.5,7700000
1996,6,20,31.889068,54.358719,30,35.69884,51.404993,7,625,404,3,4,22,11520000
1996,3,4,35.695549,51.397997,7,34.326644,47.075763,26,504,365,1,8,2,2000000
1996,2,1,32.361326,53.98962,30,36.301011,59.608783,9,911,643,1,6,3.68,4380000
1996,6,25,34.803049,48.511483,22,38.254789,48.296319,2,521,424,0,0,15,8500000
1996,1,28,37.612724,47.775802,0,35.699267,51.406524,7,493,340,2,0,10,4000000
1996,4,1,34.645414,50.884724,17,31.885113,54.367291,30,491,318,3,2,22,5000000
1996,6,22,32.672509,51.660683,3,33.130183,46.163194,5,722,595,0,0,15,12902000
1996,2,3,32.667608,51.661549,3,34.327657,47.080585,26,566,443,3,2,20.8,9139000
1996,6,1,37.281978,49.588496,29,36.210292,57.675988,9,988,683,1,5,3,6222000
1996,2,31,36.21159,58.792045,9,35.703903,51.404123,7,769,517,2,0,10,3433000
1996,2,10,33.98773,50.689037,20,27.183522,56.28091,21,1114,741,3,2,20.3,9450000
1996,3,23,38.936764,45.619501,0,35.702658,51.401293,7,761,499,2,0,2.8,6000000
1996,6,21,35.586045,53.394253,13,35.700147,51.407917,7,223,175,3,2,22,6020000
1996,2,20,34.641429,50.882722,17,32.677464,51.65808,3,314,202,1,6,4,2100000
1996,6,2,31.160167,52.649109,15,31.326179,48.685879,11,548,465,3,4,24.17,13100000
1996,3,1,28.971811,50.834072,6,29.609292,52.54328,15,288,250,3,3,22.59,10000000
1996,1,27,35.897652,49.76835,16,36.286255,50.008953,16,70,66,2,0,9.67,1161000
1996,6,8,35.273845,59.213833,9,34.737736,60.77513,9,172,148,1,6,3,1800000
1996,5,30,36.130464,59.00779,9,36.563509,58.582509,9,88,76,1,6,2,900000
1996,2,11,36.433258,48.795767,12,38.070637,46.288177,0,338,224,0,3,15,5120000
1996,2,29,33.642456,50.083631,20,31.883186,54.358991,30,534,371,1,5,3.5,7000000
1996,2,11,35.173329,47.795827,24,31.32227,48.682837,11,670,505,3,3,22,4000000
1996,3,30,30.431396,49.112654,11,32.671556,51.662857,3,565,502,3,4,21.58,15260000
1996,3,6,35.693625,51.406094,7,38.076505,46.290509,0,625,405,1,6,2.65,3960000
1996,6,27,30.894314,52.689001,15,30.069013,51.424718,15,272,253,1,6,3,1690000
1996,4,19,37.337176,46.056965,0,37.015181,46.05863,1,50,50,3,2,24.1,3155000
1996,4,14,32.668526,51.65931,3,29.605099,52.541986,15,487,341,1,5,3,3539000
1996,4,20,36.275945,50.013569,16,36.475725,52.872585,19,399,326,0,0,9,8830000
1996,4,27,34.783316,47.604157,26,34.117844,46.530266,26,162,131,0,3,15,2500000
1996,1,28,34.307313,46.187338,26,35.702977,51.39691,7,609,427,1,6,4,3000000
1996,5,21,29.200888,52.694792,15,29.611689,52.530905,15,65,73,0,3,14,2090000
1996,6,22,32.342413,51.504663,3,32.342413,51.504663,3,0,0,3,2,21.23,2437000
1996,2,22,32.01022,51.216774,23,31.318632,48.677404,11,410,355,1,6,1,2000000
1996,5,31,35.115661,49.827176,20,35.806872,51.007834,4,195,131,2,3,10,1300000
1996,3,30,34.568909,60.147446,9,27.182094,56.276127,21,1308,922,3,2,23.93,12442000
1996,2,21,34.641154,50.877872,17,35.699365,51.407643,7,149,115,3,8,20,3800000
1996,1,18,38.548584,44.958947,1,35.698267,51.407073,7,789,524,0,0,10,7708000
1996,3,28,30.843768,50.583847,27,31.319225,48.677272,11,282,227,1,6,2.5,2435000
1996,3,30,29.611308,52.543298,15,32.667484,51.666873,3,487,348,2,0,10,2820000
1996,3,1,29.773385,52.715962,15,28.970543,50.846671,6,321,267,1,8,2.12,4000000
1996,6,14,34.193752,48.365144,22,32.634328,51.364705,3,380,305,1,6,2.5,3590000
1996,5,7,34.194621,48.367979,22,33.404711,49.699733,18,185,158,1,8,2,1200000
1996,2,10,31.321127,48.686205,11,29.612142,52.53934,15,530,436,3,4,25,14605000
1996,6,4,36.561435,53.05169,19,32.866656,59.211328,8,978,702,2,0,3,9400000
1996,5,22,37.239066,55.188374,28,37.012596,46.060511,1,1127,854,1,6,3,4800000
1996,2,3,31.745908,54.219512,30,32.670617,51.661712,3,341,233,1,6,2.65,2900000
1996,3,25,36.570464,53.063624,19,33.991516,51.439839,3,515,388,1,8,4,3700000
1996,5,16,36.013281,50.596199,4,37.141147,50.295163,29,296,223,3,4,24,8453000
1996,3,1,31.88601,54.369942,30,35.703162,51.399519,7,625,404,2,0,9.17,6857000
1996,2,10,36.148352,49.22193,12,30.238396,57.062863,25,1123,744,3,7,23,11040000
1996,4,13,36.288803,52.887515,19,35.704337,51.407579,7,232,202,1,6,3,2200000
1996,2,18,36.653742,51.488838,19,36.564766,53.054655,19,162,148,0,0,15,4500000
1996,3,28,34.637822,50.879087,17,31.886491,54.358785,30,491,318,3,3,22,5000000
1996,3,23,32.47325,51.471196,3,36.290817,59.606499,9,1179,786,3,4,7,16187000
1996,4,13,37.84821,45.976743,0,30.233415,57.057873,25,1550,1002,2,8,9,8660000
1996,2,19,36.65266,51.493384,19,36.292436,59.599179,9,899,661,3,7,17.04,16600000
1996,4,4,35.701375,51.396856,7,34.796891,48.513061,22,321,224,1,5,3,2750000
1996,1,20,35.304726,50.501085,20,35.705938,51.406657,7,109,93,3,2,21.33,3000000
1996,3,8,34.319648,47.069574,26,32.666013,51.661931,3,562,445,2,0,10,4550000
1996,4,13,32.80257,51.691462,3,32.464658,48.345584,11,571,421,0,3,14,4730000
1996,5,8,35.581346,53.385177,13,34.574579,60.137786,9,799,558,1,6,3,5000000
1996,2,16,35.017224,50.355313,20,31.326845,48.679543,11,704,499,0,0,12.5,14238000
1996,1,23,37.017498,54.454031,28,35.699259,51.407289,7,428,362,0,0,15,5280000
1996,2,20,35.695816,51.403884,7,31.32544,48.686066,11,826,583,0,0,11.25,7460000
1996,2,22,36.73954,53.909391,28,38.076436,46.295232,0,990,699,1,6,4.1,4080000
1996,6,16,35.437211,51.563991,7,32.676704,51.666255,3,431,289,0,0,15,5600000
1996,5,10,37.441631,45.915754,0,29.602083,52.534751,15,1377,954,2,0,10,8000000
1996,1,19,33.98472,50.68042,20,30.246222,57.070237,25,821,526,3,8,20,8925000
1996,5,24,34.273651,46.803981,26,34.093935,49.695067,20,329,253,2,0,10.1,3436000
1996,3,6,35.699374,51.407166,7,28.962304,50.839266,6,1043,763,0,0,10,10750000
1996,2,13,39.387277,44.391582,1,35.694889,51.406275,7,899,603,2,0,2.4,9300000
1996,2,9,35.696987,51.399715,7,34.09084,49.686439,20,280,201,1,5,3,2700000
1996,2,22,36.536453,46.183875,1,29.611124,52.541278,15,1330,939,2,0,10,8700000
1996,2,14,32.799301,51.696786,3,33.982703,51.441498,3,200,137,0,3,14,2930000
1996,3,16,36.133597,59.004881,9,38.081091,46.287582,0,1414,912,0,0,13,10200000
1996,4,31,34.795876,48.521007,22,35.22142,48.200153,22,63,59,0,3,15,1800000
1996,3,11,35.935479,50.820234,4,36.298124,59.604399,9,973,662,1,6,2.5,6300000
1996,1,31,35.302845,50.498164,20,38.075655,46.288151,0,573,396,3,2,24,10188000
1996,5,31,31.995516,54.212848,30,35.706661,51.396035,7,607,386,2,0,10,6355000
1996,6,14,35.586137,53.384593,13,36.302247,59.604261,9,677,443,0,3,15,3360000
1996,6,8,34.635564,50.879852,17,36.282342,50.011369,16,236,183,1,6,3,2983000
1996,1,18,28.667458,57.741157,25,29.600969,52.543024,15,654,507,1,6,1,6000000
1996,5,24,36.540999,46.184147,1,37.751198,45.976506,0,168,155,2,3,10,2220000
1996,3,29,35.698991,51.400461,7,34.320753,47.077157,26,504,365,3,7,10,10600000
1996,2,28,32.674417,51.670953,3,38.072361,46.286943,0,899,605,1,6,2.5,5593000
1996,1,16,32.320347,50.85203,23,31.883063,54.36889,30,418,299,1,6,4,2200000
1996,5,11,35.937932,50.820113,4,38.431003,45.777067,0,633,396,2,0,10,5400000
1996,2,31,28.750711,54.544165,15,35.699269,51.394786,7,1110,768,1,1,4.5,3700000
1996,5,31,33.906983,50.450885,20,34.509291,45.578695,26,583,444,0,0,15,8700000
1996,1,30,35.704711,51.398425,7,38.07554,46.292938,0,625,405,1,6,3.2,4100000
1996,2,5,30.077413,51.421045,15,31.324518,48.682821,11,390,322,1,6,1,2140000
1996,4,18,27.945706,57.69993,25,27.182658,56.280974,21,203,158,3,3,18,4500000
1996,2,6,33.489418,48.359442,18,34.326361,47.079618,26,285,238,3,2,23,6300000
1996,4,29,33.925651,49.410587,20,34.093483,49.691041,20,38,39,0,3,14.93,1860000
1996,5,5,33.984473,50.681478,20,29.605893,52.54366,15,662,454,1,8,4,2450000
1996,2,11,36.427776,48.787993,12,35.695357,51.403992,7,301,205,1,8,2.75,1663000
1996,4,15,35.704858,51.402667,7,31.820363,49.85927,11,778,566,1,5,2.5,6000000
1996,5,15,32.669593,51.661008,3,33.087791,51.480124,3,53,44,3,2,22,3150000
1996,6,1,33.497483,49.051496,18,33.989553,50.683074,20,199,160,1,6,1,1300000
1996,2,7,33.892124,48.750834,18,35.696787,51.397431,7,390,283,3,2,22,6800000
1996,6,5,32.454885,48.348246,11,32.67521,51.667715,3,566,429,1,5,3,3100000
1996,5,25,33.484327,48.356152,18,33.899313,48.750873,18,106,93,1,5,3,1000000
1996,6,21,36.470032,52.867294,19,35.739266,51.704957,7,217,188,0,3,15,4000000
1996,6,25,31.888866,54.369635,30,32.673851,51.664173,3,322,226,1,6,2.5,2075000
1996,3,16,36.297323,59.600219,9,38.075927,46.282634,0,1530,995,3,2,22,13750000
1996,4,7,36.292045,59.60589,9,32.374691,48.397173,11,1500,989,1,5,2,6300000
1996,4,13,35.694171,51.400053,7,30.246474,57.06241,25,985,621,3,2,23.5,10250000
1996,3,18,36.29091,59.612158,9,30.240445,57.062891,25,924,641,0,0,15,8500000
1996,6,7,37.2794,49.586055,29,36.452426,51.298879,19,219,231,2,0,10,4000000
1996,5,2,35.699797,51.39505,7,37.897232,48.752705,29,444,381,1,6,3,3700000
1996,5,15,36.296308,59.602485,9,34.7915,48.512697,22,1214,784,3,2,20,11500000
1996,4,26,32.666195,51.66947,3,36.465294,52.347275,19,622,459,1,6,2,3901000
1996,2,2,30.240417,57.063492,25,34.329692,47.067796,26,1287,862,2,5,4.27,9510000
1996,4,24,32.675671,51.660766,3,35.276248,59.220584,9,984,676,3,4,24,9997000
1996,1,16,35.703841,51.402287,7,38.081931,46.283045,0,625,405,2,0,10,6000000
1996,2,19,29.604237,52.53866,15,35.706743,51.405104,7,931,620,0,0,15,8350000
1996,2,14,35.319327,46.998632,24,34.798624,48.512083,22,173,148,1,5,2,2040000
1996,6,26,35.706498,51.404423,7,30.242486,57.067882,25,985,621,3,2,10,8500000
1996,5,12,36.299938,59.60983,9,35.984257,59.593451,9,56,52,1,5,2,1150000
1996,3,30,29.603072,52.532958,15,35.699484,51.396202,7,931,620,3,7,22,9750000
1996,4,5,34.508096,47.962421,26,35.693671,51.407929,7,405,292,1,6,2.5,1800000
1996,4,15,36.535776,46.186349,1,35.998178,45.887831,24,100,105,1,8,2,1500000
1996,3,5,29.778577,52.718766,15,29.6096,52.541038,15,34,41,3,2,5,2270000
1996,6,7,34.772584,50.520739,17,37.273237,49.590593,29,369,283,2,0,10,3300000
1996,1,30,36.299365,59.565165,9,36.561875,53.054607,19,741,523,3,3,24.61,6107000
1996,2,28,26.772045,55.890605,21,32.673432,51.663008,3,988,743,1,8,2,6500000
1996,2,8,29.493474,60.849653,14,35.695196,51.406665,7,1485,945,0,0,10,14500000
1996,2,13,35.318731,46.993759,24,35.696203,51.406707,7,490,357,3,2,24,7000000
1996,3,6,35.962062,50.683512,4,38.072035,46.294425,0,550,343,3,2,10,11600000
1996,2,16,35.720131,52.068398,7,25.292022,60.652945,14,1873,1198,3,7,24,19500000
1996,4,25,36.562907,53.060419,19,38.545106,44.95403,1,1059,740,1,6,4.2,6000000
1996,4,30,35.2502,60.620521,9,28.756575,54.545213,15,1373,988,2,0,10,16000000
1996,4,3,35.701723,51.405926,7,37.897523,48.754101,29,445,385,1,6,3,4400000
1996,3,2,37.282299,49.578114,29,35.70144,51.394593,7,331,254,1,6,2.67,2100000
1996,6,7,28.968056,50.846082,6,36.274599,50.00435,16,1071,807,1,6,2,3000000
1996,2,26,29.489076,60.854732,14,31.883388,54.360871,30,864,560,3,4,22,10560000
1996,4,8,36.537945,46.17371,1,37.127342,45.978101,1,92,104,2,3,10,1540000
1996,3,17,35.69551,51.408338,7,36.561345,53.065138,19,275,242,1,5,1.88,3868000
1996,6,31,35.31165,46.998394,24,35.054776,47.148227,24,63,64,0,3,15,2700000
1996,6,6,36.648889,53.299969,19,36.477244,52.3463,19,98,102,2,0,10,1700000
1996,5,25,35.69715,51.395674,7,35.757863,52.770368,7,145,124,1,5,2,1800000
1996,2,18,37.471609,49.374928,29,29.600766,52.530901,15,1196,851,0,0,15,14100000
1996,6,5,34.643611,50.873818,17,32.015687,51.859553,3,397,262,3,2,23,6300000
1996,3,21,38.553843,44.955942,1,38.07973,46.295504,0,164,141,2,3,10.03,2158000
1996,2,23,35.981661,59.60279,9,36.291892,59.600238,9,50,44,2,0,10,2100000
1996,6,28,32.688403,51.537153,3,35.81401,51.004283,4,476,297,0,0,15,6564000
1996,2,21,27.182101,56.277005,21,33.986611,51.449588,3,1048,689,2,0,9.43,16000000
1996,6,1,35.962409,50.61608,4,34.794956,48.511976,22,340,238,3,7,5,5500000
1996,2,28,36.67261,48.488814,12,29.60975,52.543157,15,1092,751,3,2,20,15300000
1996,6,9,35.701273,51.398213,7,29.606428,52.541611,15,931,614,1,8,2.5,4220000
1996,6,27,34.343928,58.684718,9,30.238633,57.061833,25,621,450,2,0,8.67,7750000
1996,1,16,36.035632,50.530156,16,35.702925,51.399468,7,95,87,3,7,5,6010000
1996,2,11,38.426038,45.773318,0,31.316226,48.683005,11,1214,878,0,0,15,10000000
1996,3,12,37.991478,46.479552,0,29.605007,52.539587,15,1357,909,1,6,4,5800000
1996,5,5,35.706741,51.400657,7,35.916025,47.02095,24,508,362,1,6,2.5,3800000
1996,4,1,28.859907,52.090319,15,34.640512,50.874635,17,883,662,2,0,10.02,5200000
1996,3,21,29.7778,52.720466,15,36.275541,50.009873,16,923,624,1,1,5,5300000
1996,2,21,38.071178,46.294722,0,35.70738,51.403905,7,624,407,3,4,15,9090000
1996,2,1,35.896105,49.768874,16,36.278065,50.005367,16,70,66,2,0,10,1190000
1996,3,7,32.620178,51.550482,3,35.706466,51.399717,7,451,297,1,6,2.5,2100000
1996,2,3,37.897434,48.759067,29,34.097226,49.695866,20,605,489,3,2,22,8700000
1996,2,30,35.814219,51.002857,4,36.296148,59.599192,9,942,634,1,6,3,5000000
1996,6,2,32.673641,51.665352,3,36.656747,51.494349,19,644,499,3,3,24.5,8300000
1996,6,25,37.419849,49.240848,29,37.283836,49.588467,29,42,51,2,3,10,2300000
1996,6,5,36.296528,59.607149,9,30.585679,50.244332,11,1522,1112,2,0,2,7600000
1996,4,24,29.604581,52.541728,15,32.674577,51.664599,3,487,348,1,5,1.5,1690000
1996,1,27,27.209312,60.684172,14,31.892106,54.369301,30,899,595,0,0,10,4500000
1996,5,1,29.883272,52.806238,15,31.123417,53.251945,30,236,167,0,0,14,1500000
1996,6,27,29.499413,60.849356,14,27.286916,62.005191,14,367,261,2,0,10,4840000
1996,5,25,32.32664,50.849868,23,32.163137,50.857284,23,25,28,1,5,2.5,800000
1996,3,7,35.727432,50.369912,4,35.705935,51.39463,7,101,105,1,6,3,1870000
1996,5,21,31.482829,48.440913,11,32.198034,48.246329,11,138,105,1,5,2,1000000
1996,1,9,25.578966,59.384504,14,31.891083,54.370825,30,1154,809,2,0,10,7950000
1996,5,3,36.205337,58.792444,9,35.812282,51.014363,4,811,542,1,6,4,2800000
1996,4,11,37.333295,46.064769,0,35.704578,51.403024,7,604,412,1,6,2,2400000
1996,4,25,35.58157,53.38161,13,32.674861,51.661385,3,582,360,1,1,5,4800000
1996,6,2,36.563854,53.055504,19,38.43002,45.771153,0,965,670,1,5,2,5300000
1996,2,5,36.291323,59.6086,9,29.601159,52.533338,15,1353,931,2,0,10,6380000
1996,1,30,38.071487,46.291959,0,31.316374,48.685258,11,1143,835,1,6,3,5340000
1996,6,16,35.71929,50.368625,4,31.894749,54.364553,30,664,445,2,0,10,3800000
1996,6,1,37.081478,55.173793,28,30.496028,48.043054,11,1401,983,3,8,20,35700000
1996,2,24,37.110953,58.513078,9,36.302623,59.606833,9,139,114,1,8,3.06,1600000
1996,6,5,36.695109,45.142096,1,35.516822,46.176852,24,317,337,1,6,2.5,2830000
1996,3,20,37.031286,55.0421,28,38.079403,46.289627,0,1091,780,1,6,3,4300000
1996,2,26,34.062969,51.476976,3,29.606566,52.533041,15,698,475,3,2,22.96,8300000
1996,5,7,35.014699,50.353659,20,32.383814,48.400422,11,560,396,1,6,2,5875000
1996,5,4,35.704163,51.396561,7,30.364634,48.253998,11,951,680,0,0,2.5,6865000
1996,4,31,35.583463,53.382438,13,36.066845,49.694876,16,421,298,0,0,15,7400000
1996,1,15,33.643544,50.080109,20,34.089313,49.697219,20,72,58,1,6,4,1000000
1996,5,6,36.437329,48.793902,12,34.330106,47.07661,26,398,328,2,0,10,2857000
1996,5,29,33.95837,51.345977,3,35.807202,51.012786,4,283,183,2,0,3.6,3541000
1996,6,2,37.47677,49.370309,29,36.903861,54.857021,28,581,558,0,0,12.23,12500000
1996,1,28,33.865289,57.423278,8,36.304152,59.599276,9,461,322,1,6,1,1328000
1996,6,4,35.700381,51.406364,7,30.546681,49.186893,11,939,651,3,2,10,15300000
1996,2,26,31.164854,52.650492,15,38.07957,46.288402,0,1112,747,3,2,24.57,16550000
1996,1,23,35.367367,51.23248,7,36.284341,50.007259,16,194,145,1,5,2.5,1600000
1996,4,13,31.192591,52.491349,15,35.019766,50.352895,20,527,361,3,2,5,11000000
